"","Dem_poll","Rep_poll","Undecided","sample_size","mean_days_to_election","start_days_to_election","end_days_to_election","state","year","state_year","pollster","state_year_id","pollster2","year_id","result_margin6","rmargin_year","rmargin_year_id","pollster_grp","pollster_id"
"1444",51,44,4,500,NA,NA,12,"wisconsin",2008,"wisconsin_2008","Rasmussen",106,"Rasmussen",2,"Strong Rep.","Strong Rep. 2008",10,"Rasmussen",25
"1445",53,41,6,584,NA,NA,13,"wisconsin",2008,"wisconsin_2008","UniversityofWisconsin",106,"UniversityofWisconsin",2,"Strong Rep.","Strong Rep. 2008",10,"UniversityofWisconsin",36
"1446",52,41,3,600,NA,NA,14,"wisconsin",2008,"wisconsin_2008","Research2000",106,"Research2000",2,"Strong Rep.","Strong Rep. 2008",10,"Research2000",27
"1447",51,43,3,641,NA,NA,16,"wisconsin",2008,"wisconsin_2008","SurveyUSA",106,"SurveyUSA",2,"Strong Rep.","Strong Rep. 2008",10,"SurveyUSA",33
"1448",51,38,11,400,NA,NA,17,"wisconsin",2008,"wisconsin_2008","St.NorbertCollegeSurveyCenter",106,"StNorbertCollege",2,"Strong Rep.","Strong Rep. 2008",10,"0_None",1
"1449",51,39,10,625,NA,NA,18,"wisconsin",2008,"wisconsin_2008","MasonDixon",106,"MasonDixon",2,"Strong Rep.","Strong Rep. 2008",10,"MasonDixon",17
"1450",51,36,12,391,NA,NA,20,"wisconsin",2008,"wisconsin_2008","CenterforUrbanInitiativesandResearch,UniversityofWisconsin–Milwaukee",106,"UniversityofWisconsin",2,"Strong Rep.","Strong Rep. 2008",10,"UniversityofWisconsin",36
"1451",54,37,7,1201,NA,NA,23,"wisconsin",2008,"wisconsin_2008","QuinnipiacUniversity",106,"Quinnipiac",2,"Strong Rep.","Strong Rep. 2008",10,"Quinnipiac",24
"1452",51,43,5,1081,NA,NA,28,"wisconsin",2008,"wisconsin_2008","QuinnipiacUniversity",106,"Quinnipiac",2,"Strong Rep.","Strong Rep. 2008",10,"Quinnipiac",24
"1453",51,41,8,600,NA,NA,29,"wisconsin",2008,"wisconsin_2008","Research2000",106,"Research2000",2,"Strong Rep.","Strong Rep. 2008",10,"Research2000",27
"1454",51,46,5,859,NA,NA,29,"wisconsin",2008,"wisconsin_2008","CNN/Time",106,"CNN/Time",2,"Strong Rep.","Strong Rep. 2008",10,"CNN/Time",5
"1455",52,42,2,672,NA,NA,29,"wisconsin",2008,"wisconsin_2008","SurveyUSA",106,"SurveyUSA",2,"Strong Rep.","Strong Rep. 2008",10,"SurveyUSA",33
"1456",54,44,2,700,NA,NA,29,"wisconsin",2008,"wisconsin_2008","Rasmussen",106,"Rasmussen",2,"Strong Rep.","Strong Rep. 2008",10,"Rasmussen",25
"1457",41,56,1,599,NA,NA,3,"arizona",2004,"arizona_2004","SurveyUSA",107,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1458",45,50,1,500,NA,NA,7,"arizona",2004,"arizona_2004","Rasmussen",107,"Rasmussen",1,"Strong Dem.","Strong Dem. 2004",5,"Rasmussen",25
"1459",42,47,10,573,NA,NA,12,"arizona",2004,"arizona_2004","ArizonaStateUniversity",107,"ArizonaStateUniversity",1,"Strong Dem.","Strong Dem. 2004",5,"0_None",1
"1460",40,47,13,600,NA,NA,14,"arizona",2004,"arizona_2004","ArizonaRepublic",107,"ArizonaRepublic",1,"Strong Dem.","Strong Dem. 2004",5,"0_None",1
"1461",41,55,2,599,NA,NA,26,"arizona",2004,"arizona_2004","SurveyUSA",107,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1462",46,51,1,550,NA,NA,1,"arkansas",2004,"arkansas_2004","SurveyUSA",108,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1463",43,51,6,625,NA,NA,4,"arkansas",2004,"arkansas_2004","MasonDixon",108,"MasonDixon",1,"Strong Dem.","Strong Dem. 2004",5,"MasonDixon",17
"1464",45,51,3,649,NA,NA,8,"arkansas",2004,"arkansas_2004","SurveyUSA",108,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1465",40,47,10,758,NA,NA,13,"arkansas",2004,"arkansas_2004","UniversityofArkansas",108,"UniversityofArkansas",1,"Strong Dem.","Strong Dem. 2004",5,"0_None",1
"1466",46,51,2,617,NA,NA,16,"arkansas",2004,"arkansas_2004","SurveyUSA",108,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1467",44,53,2,579,NA,NA,34,"arkansas",2004,"arkansas_2004","SurveyUSA",108,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1468",54,43,1,767,NA,NA,2,"california",2004,"california_2004","SurveyUSA",109,"SurveyUSA",1,"Strong Rep.","Strong Rep. 2004",9,"SurveyUSA",33
"1469",49,42,9,1086,NA,NA,6,"california",2004,"california_2004","FieldResearchCorporation",109,"FieldPoll/FRC",1,"Strong Rep.","Strong Rep. 2004",9,"0_None",1
"1470",53,44,1,743,NA,NA,9,"california",2004,"california_2004","SurveyUSA",109,"SurveyUSA",1,"Strong Rep.","Strong Rep. 2004",9,"SurveyUSA",33
"1471",50,41,9,801,NA,NA,15,"california",2004,"california_2004","StrategicVision",109,"StrategicVision",1,"Strong Rep.","Strong Rep. 2004",9,"StrategicVision",30
"1472",58,40,2,925,NA,NA,15,"california",2004,"california_2004","LATimes",109,"LATimes",1,"Strong Rep.","Strong Rep. 2004",9,"LATimes",14
"1473",53,43,1,703,NA,NA,16,"california",2004,"california_2004","SurveyUSA",109,"SurveyUSA",1,"Strong Rep.","Strong Rep. 2004",9,"SurveyUSA",33
"1474",53,42,3,864,NA,NA,28,"california",2004,"california_2004","Rasmussen",109,"Rasmussen",1,"Strong Rep.","Strong Rep. 2004",9,"Rasmussen",25
"1475",51,43,2,748,NA,NA,29,"california",2004,"california_2004","SurveyUSA",109,"SurveyUSA",1,"Strong Rep.","Strong Rep. 2004",9,"SurveyUSA",33
"1476",49,40,11,586,NA,NA,30,"california",2004,"california_2004","FieldResearchCorporation",109,"FieldPoll/FRC",1,"Strong Rep.","Strong Rep. 2004",9,"0_None",1
"1477",46,52,1,626,NA,NA,3,"colorado",2004,"colorado_2004","SurveyUSA",110,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1478",43,50,6,625,NA,NA,4,"colorado",2004,"colorado_2004","MasonDixon",110,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1479",45,52,1,597,NA,NA,13,"colorado",2004,"colorado_2004","SurveyUSA",110,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1480",42,48,7,600,NA,NA,14,"colorado",2004,"colorado_2004","CiruliAssociates",110,"CiruliAssociates",1,"Close margin","Close margin 2004",1,"0_None",1
"1481",45,50,2,500,NA,NA,15,"colorado",2004,"colorado_2004","Rasmussen",110,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1482",45,51,3,666,NA,NA,16,"colorado",2004,"colorado_2004","Gallup",110,"Gallup",1,"Close margin","Close margin 2004",1,"Gallup",7
"1483",43,49,7,630,NA,NA,17,"colorado",2004,"colorado_2004","MasonDixon",110,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1484",42,47,8,400,NA,NA,17,"colorado",2004,"colorado_2004","PublicOpinionStrategies",110,"PublicOpinionStrategies",1,"Close margin","Close margin 2004",1,"0_None",1
"1485",44,52,1,598,NA,NA,26,"colorado",2004,"colorado_2004","SurveyUSA",110,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1486",49,49,1,667,NA,NA,27,"colorado",2004,"colorado_2004","Gallup",110,"Gallup",1,"Close margin","Close margin 2004",1,"Gallup",7
"1487",41,50,7,630,NA,NA,27,"colorado",2004,"colorado_2004","MasonDixon",110,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1488",44,48,5,500,NA,NA,34,"colorado",2004,"colorado_2004","Rasmussen",110,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1489",48,49,1,742,NA,NA,2,"florida",2004,"florida_2004","SurveyUSA",111,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1490",43,51,4,1098,NA,NA,2,"florida",2004,"florida_2004","QuinnipiacUniversity",111,"Quinnipiac",1,"Close margin","Close margin 2004",1,"Quinnipiac",24
"1491",49,46,5,1138,NA,NA,3,"florida",2004,"florida_2004","Gallup",111,"Gallup",1,"Close margin","Close margin 2004",1,"Gallup",7
"1492",45,49,5,625,NA,NA,4,"florida",2004,"florida_2004","MasonDixon",111,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1493",46,50,3,801,NA,NA,6,"florida",2004,"florida_2004","StrategicVision",111,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1494",45,50,3,500,NA,NA,6,"florida",2004,"florida_2004","Rasmussen",111,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1495",46,49,4,944,NA,NA,7,"florida",2004,"florida_2004","QuinnipiacUniversity",111,"Quinnipiac",1,"Close margin","Close margin 2004",1,"Quinnipiac",24
"1496",43,51,4,510,NA,NA,7,"florida",2004,"florida_2004","LATimes",111,"LATimes",1,"Close margin","Close margin 2004",1,"LATimes",14
"1497",49,46,4,600,NA,NA,8,"florida",2004,"florida_2004","ARG",111,"ARG",1,"Close margin","Close margin 2004",1,"ARG",3
"1498",50,48,1,749,NA,NA,9,"florida",2004,"florida_2004","SurveyUSA",111,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1499",43,51,4,768,NA,NA,9,"florida",2004,"florida_2004","Gallup",111,"Gallup",1,"Close margin","Close margin 2004",1,"Gallup",7
"1500",48,48,4,567,NA,NA,9,"florida",2004,"florida_2004","Rasmussen",111,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1501",48,47,3,600,NA,NA,12,"florida",2004,"florida_2004","Research2000",111,"Research2000",1,"Close margin","Close margin 2004",1,"Research2000",27
"1502",46,50,3,801,NA,NA,13,"florida",2004,"florida_2004","StrategicVision",111,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1503",47,48,4,808,NA,NA,14,"florida",2004,"florida_2004","QuinnipiacUniversity",111,"Quinnipiac",1,"Close margin","Close margin 2004",1,"Quinnipiac",24
"1504",50,49,1,601,NA,NA,16,"florida",2004,"florida_2004","SurveyUSA",111,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1505",45,48,6,625,NA,NA,17,"florida",2004,"florida_2004","MasonDixon",111,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1506",46,49,3,684,NA,NA,19,"florida",2004,"florida_2004","Rasmussen",111,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1507",45,49,5,801,NA,NA,19,"florida",2004,"florida_2004","StrategicVision",111,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1508",44,49,6,801,NA,NA,27,"florida",2004,"florida_2004","StrategicVision",111,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1509",44,48,5,625,NA,NA,28,"florida",2004,"florida_2004","MasonDixon",111,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1510",44,51,5,717,NA,NA,28,"florida",2004,"florida_2004","QuinnipiacUniversity",111,"Quinnipiac",1,"Close margin","Close margin 2004",1,"Quinnipiac",24
"1511",47,45,6,600,NA,NA,28,"florida",2004,"florida_2004","ARG",111,"ARG",1,"Close margin","Close margin 2004",1,"ARG",3
"1512",46,51,1,711,NA,NA,30,"florida",2004,"florida_2004","SurveyUSA",111,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1513",47,51,2,781,NA,NA,31,"florida",2004,"florida_2004","Rasmussen",111,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1514",43,55,1,628,NA,NA,3,"georgia",2004,"georgia_2004","SurveyUSA",112,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1515",40,57,3,801,NA,NA,7,"georgia",2004,"georgia_2004","StrategicVision",112,"StrategicVision",1,"Strong Dem.","Strong Dem. 2004",5,"StrategicVision",30
"1516",40,57,1,609,NA,NA,13,"georgia",2004,"georgia_2004","SurveyUSA",112,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1517",40,57,3,801,NA,NA,14,"georgia",2004,"georgia_2004","StrategicVision",112,"StrategicVision",1,"Strong Dem.","Strong Dem. 2004",5,"StrategicVision",30
"1518",39,58,3,801,NA,NA,19,"georgia",2004,"georgia_2004","StrategicVision",112,"StrategicVision",1,"Strong Dem.","Strong Dem. 2004",5,"StrategicVision",30
"1519",39,58,1,594,NA,NA,26,"georgia",2004,"georgia_2004","SurveyUSA",112,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1520",39,58,1,589,NA,NA,4,"indiana",2004,"indiana_2004","SurveyUSA",113,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1521",40,56,3,600,NA,NA,9,"indiana",2004,"indiana_2004","Research2000",113,"Research2000",1,"Strong Dem.","Strong Dem. 2004",5,"Research2000",27
"1522",40,53,6,602,NA,NA,21,"indiana",2004,"indiana_2004","Research2000",113,"Research2000",1,"Strong Dem.","Strong Dem. 2004",5,"Research2000",27
"1523",39,58,2,589,NA,NA,28,"indiana",2004,"indiana_2004","SurveyUSA",113,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1524",40,53,5,500,NA,NA,34,"indiana",2004,"indiana_2004","Rasmussen",113,"Rasmussen",1,"Strong Dem.","Strong Dem. 2004",5,"Rasmussen",25
"1525",50,47,1,519,NA,NA,1,"iowa",2004,"iowa_2004","SurveyUSA",114,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1526",46,48,4,1119,NA,NA,3,"iowa",2004,"iowa_2004","Gallup",114,"Gallup",1,"Close margin","Close margin 2004",1,"Gallup",7
"1527",49,49,1,661,NA,NA,3,"iowa",2004,"iowa_2004","SurveyUSA",114,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1528",44,49,7,625,NA,NA,4,"iowa",2004,"iowa_2004","MasonDixon",114,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1529",48,45,6,806,NA,NA,4,"iowa",2004,"iowa_2004","Selzer&Co",114,"Selzer&Co",1,"Close margin","Close margin 2004",1,"Selzer&Co",28
"1530",46,49,4,801,NA,NA,6,"iowa",2004,"iowa_2004","StrategicVision",114,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1531",48,49,2,600,NA,NA,6,"iowa",2004,"iowa_2004","Research2000",114,"Research2000",1,"Close margin","Close margin 2004",1,"Research2000",27
"1532",47,48,4,600,NA,NA,6,"iowa",2004,"iowa_2004","ARG",114,"ARG",1,"Close margin","Close margin 2004",1,"ARG",3
"1533",46,50,3,649,NA,NA,8,"iowa",2004,"iowa_2004","Gallup",114,"Gallup",1,"Close margin","Close margin 2004",1,"Gallup",7
"1534",46,48,4,400,NA,NA,11,"iowa",2004,"iowa_2004","Rasmussen",114,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1535",47,48,4,801,NA,NA,13,"iowa",2004,"iowa_2004","StrategicVision",114,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1536",45,51,2,690,NA,NA,13,"iowa",2004,"iowa_2004","SurveyUSA",114,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1537",43,49,6,625,NA,NA,15,"iowa",2004,"iowa_2004","MasonDixon",114,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1538",47,47,4,600,NA,NA,21,"iowa",2004,"iowa_2004","ARG",114,"ARG",1,"Close margin","Close margin 2004",1,"ARG",3
"1539",46,49,4,801,NA,NA,22,"iowa",2004,"iowa_2004","StrategicVision",114,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1540",50,46,3,400,NA,NA,23,"iowa",2004,"iowa_2004","Rasmussen",114,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1541",48,47,3,669,NA,NA,27,"iowa",2004,"iowa_2004","SurveyUSA",114,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1542",47,46,3,599,NA,NA,30,"iowa",2004,"iowa_2004","HumphreyInstitute",114,"HumphreyInstitute",1,"Close margin","Close margin 2004",1,"0_None",1
"1543",44,49,5,801,NA,NA,34,"iowa",2004,"iowa_2004","StrategicVision",114,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1544",54,43,1,607,NA,NA,4,"maryland",2004,"maryland_2004","SurveyUSA",115,"SurveyUSA",1,"Strong Rep.","Strong Rep. 2004",9,"SurveyUSA",33
"1545",52,41,7,625,NA,NA,7,"maryland",2004,"maryland_2004","MasonDixon",115,"MasonDixon",1,"Strong Rep.","Strong Rep. 2004",9,"MasonDixon",17
"1546",51,42,4,400,NA,NA,25,"maryland",2004,"maryland_2004","Rasmussen",115,"Rasmussen",1,"Strong Rep.","Strong Rep. 2004",9,"Rasmussen",25
"1547",56,41,1,583,NA,NA,26,"maryland",2004,"maryland_2004","SurveyUSA",115,"SurveyUSA",1,"Strong Rep.","Strong Rep. 2004",9,"SurveyUSA",33
"1548",52,42,5,809,NA,NA,28,"maryland",2004,"maryland_2004","GonzalesResearch",115,"GonzalesResearch",1,"Strong Rep.","Strong Rep. 2004",9,"0_None",1
"1549",50,47,1,671,NA,NA,3,"michigan",2004,"michigan_2004","SurveyUSA",116,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1550",47,45,7,625,NA,NA,4,"michigan",2004,"michigan_2004","MasonDixon",116,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1551",50,47,2,535,NA,NA,4,"michigan",2004,"michigan_2004","Rasmussen",116,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1552",47,47,5,801,NA,NA,7,"michigan",2004,"michigan_2004","StrategicVision",116,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1553",51,45,2,561,NA,NA,10,"michigan",2004,"michigan_2004","Rasmussen",116,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1554",49,43,6,610,NA,NA,12,"michigan",2004,"michigan_2004","EPIC/MRA",116,"EPICMRA",1,"Close margin","Close margin 2004",1,"0_None",1
"1555",47,46,6,801,NA,NA,13,"michigan",2004,"michigan_2004","StrategicVision",116,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1556",51,44,3,668,NA,NA,13,"michigan",2004,"michigan_2004","SurveyUSA",116,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1557",47,46,6,624,NA,NA,15,"michigan",2004,"michigan_2004","MasonDixon",116,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1558",48,40,9,801,NA,NA,19,"michigan",2004,"michigan_2004","StrategicVision",116,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1559",48,43,7,600,NA,NA,20,"michigan",2004,"michigan_2004","Research2000",116,"Research2000",1,"Close margin","Close margin 2004",1,"Research2000",27
"1560",49,46,3,400,NA,NA,21,"michigan",2004,"michigan_2004","Rasmussen",116,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1561",52,42,3,659,NA,NA,27,"michigan",2004,"michigan_2004","SurveyUSA",116,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1562",46,46,5,400,NA,NA,34,"michigan",2004,"michigan_2004","Rasmussen",116,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1563",48,42,9,801,NA,NA,35,"michigan",2004,"michigan_2004","StrategicVision",116,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1564",52,44,3,1078,NA,NA,3,"minnesota",2004,"minnesota_2004","Gallup",117,"Gallup",1,"Close margin","Close margin 2004",1,"Gallup",7
"1565",47,48,4,625,NA,NA,4,"minnesota",2004,"minnesota_2004","MasonDixon",117,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1566",47,49,3,801,NA,NA,7,"minnesota",2004,"minnesota_2004","StrategicVision",117,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1567",44,47,4,690,NA,NA,7,"minnesota",2004,"minnesota_2004","HumphreyInstitute",117,"HumphreyInstitute",1,"Close margin","Close margin 2004",1,"0_None",1
"1568",48,48,3,801,NA,NA,13,"minnesota",2004,"minnesota_2004","StrategicVision",117,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1569",45,47,6,625,NA,NA,15,"minnesota",2004,"minnesota_2004","MasonDixon",117,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1570",47,47,4,772,NA,NA,16,"minnesota",2004,"minnesota_2004","Rasmussen",117,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1571",47,45,7,801,NA,NA,19,"minnesota",2004,"minnesota_2004","StrategicVision",117,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1572",47,46,6,801,NA,NA,35,"minnesota",2004,"minnesota_2004","StrategicVision",117,"StrategicVision",1,"Close margin","Close margin 2004",1,"StrategicVision",30
"1573",47,52,1,694,NA,NA,2,"missouri",2004,"missouri_2004","SurveyUSA",118,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1574",44,49,6,625,NA,NA,4,"missouri",2004,"missouri_2004","MasonDixon",118,"MasonDixon",1,"Strong Dem.","Strong Dem. 2004",5,"MasonDixon",17
"1575",45,52,1,680,NA,NA,8,"missouri",2004,"missouri_2004","SurveyUSA",118,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1576",45,48,7,800,NA,NA,9,"missouri",2004,"missouri_2004","Research2000",118,"Research2000",1,"Strong Dem.","Strong Dem. 2004",5,"Research2000",27
"1577",45,50,3,400,NA,NA,13,"missouri",2004,"missouri_2004","Rasmussen",118,"Rasmussen",1,"Strong Dem.","Strong Dem. 2004",5,"Rasmussen",25
"1578",45,51,2,670,NA,NA,15,"missouri",2004,"missouri_2004","SurveyUSA",118,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1579",44,49,7,625,NA,NA,17,"missouri",2004,"missouri_2004","MasonDixon",118,"MasonDixon",1,"Strong Dem.","Strong Dem. 2004",5,"MasonDixon",17
"1580",45,51,2,400,NA,NA,28,"missouri",2004,"missouri_2004","Rasmussen",118,"Rasmussen",1,"Strong Dem.","Strong Dem. 2004",5,"Rasmussen",25
"1581",47,49,4,683,NA,NA,29,"missouri",2004,"missouri_2004","SurveyUSA",118,"SurveyUSA",1,"Strong Dem.","Strong Dem. 2004",5,"SurveyUSA",33
"1582",44,50,5,625,NA,NA,4,"nevada",2004,"nevada_2004","MasonDixon",119,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1583",49,49,1,535,NA,NA,4,"nevada",2004,"nevada_2004","SurveyUSA",119,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1584",47,49,1,500,NA,NA,10,"nevada",2004,"nevada_2004","Rasmussen",119,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1585",47,49,2,600,NA,NA,12,"nevada",2004,"nevada_2004","Research2000",119,"Research2000",1,"Close margin","Close margin 2004",1,"Research2000",27
"1586",45,52,1,585,NA,NA,15,"nevada",2004,"nevada_2004","SurveyUSA",119,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1587",42,52,5,625,NA,NA,17,"nevada",2004,"nevada_2004","MasonDixon",119,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1588",46,50,2,625,NA,NA,30,"nevada",2004,"nevada_2004","SurveyUSA",119,"SurveyUSA",1,"Close margin","Close margin 2004",1,"SurveyUSA",33
"1589",49,48,1,963,NA,NA,1,"new-hampshire",2004,"new-hampshire_2004","UniversityofNewHampshire",120,"UniversityofNewHampshire",1,"Close margin","Close margin 2004",1,"UniversityofNewHampshire",35
"1590",47,47,4,600,NA,NA,3,"new-hampshire",2004,"new-hampshire_2004","ARG",120,"ARG",1,"Close margin","Close margin 2004",1,"ARG",3
"1591",47,46,5,625,NA,NA,4,"new-hampshire",2004,"new-hampshire_2004","MasonDixon",120,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1592",49,46,3,600,NA,NA,5,"new-hampshire",2004,"new-hampshire_2004","Research2000",120,"Research2000",1,"Close margin","Close margin 2004",1,"Research2000",27
"1593",50,41,8,453,NA,NA,12,"new-hampshire",2004,"new-hampshire_2004","FranklinPierce",120,"FranklinPierce",1,"Close margin","Close margin 2004",1,"0_None",1
"1594",49,47,3,500,NA,NA,15,"new-hampshire",2004,"new-hampshire_2004","Rasmussen",120,"Rasmussen",1,"Close margin","Close margin 2004",1,"Rasmussen",25
"1595",46,47,6,600,NA,NA,15,"new-hampshire",2004,"new-hampshire_2004","ARG",120,"ARG",1,"Close margin","Close margin 2004",1,"ARG",3
"1596",46,41,12,400,NA,NA,16,"new-hampshire",2004,"new-hampshire_2004","SuffolkUniversity",120,"SuffolkUniversity",1,"Close margin","Close margin 2004",1,"SuffolkUniversity",31
"1597",45,48,7,625,NA,NA,17,"new-hampshire",2004,"new-hampshire_2004","MasonDixon",120,"MasonDixon",1,"Close margin","Close margin 2004",1,"MasonDixon",17
"1598",49,45,4,600,NA,NA,19,"new-hampshire",2004,"new-hampshire_2004","Research2000",120,"Research2000",1,"Close margin","Close margin 2004",1,"Research2000",27
"1599",47,47,5,600,NA,NA,28,"new-hampshire",2004,"new-hampshire_2004","ARG",120,"ARG",1,"Close margin","Close margin 2004",1,"ARG",3
"1600",49,42,8,617,NA,NA,29,"new-hampshire",2004,"new-hampshire_2004","FranklinPierce",120,"FranklinPierce",1,"Close margin","Close margin 2004",1,"0_None",1
"1601",45,50,5,579,NA,NA,30,"new-hampshire",2004,"new-hampshire_2004","UniversityofNewHampshire",120,"UniversityofNewHampshire",1,"Close margin","Close margin 2004",1,"UniversityofNewHampshire",35
"1602",48,43,6,984,NA,NA,2,"new-jersey",2004,"new-jersey_2004","QuinnipiacUniversity",121,"Quinnipiac",1,"Strong Rep.","Strong Rep. 2004",9,"Quinnipiac",24
"1603",53,41,4,400,NA,NA,3,"new-jersey",2004,"new-jersey_2004","Rasmussen",121,"Rasmussen",1,"Strong Rep.","Strong Rep. 2004",9,"Rasmussen",25
"1604",45,41,12,740,NA,NA,4,"new-jersey",2004,"new-jersey_2004","EagletonRutgers",121,"EagletonRutgers",1,"Strong Rep.","Strong Rep. 2004",9,"0_None",1
"1605",54,42,1,794,NA,NA,4,"new-jersey",2004,"new-jersey_2004","SurveyUSA",121,"SurveyUSA",1,"Strong Rep.","Strong Rep. 2004",9,"SurveyUSA",33
"1606",47,40,11,549,NA,NA,5,"new-jersey",2004,"new-jersey_2004","FairleighDickinsonUniversity",121,"FairleighDickinsonUniversity",1,"Strong Rep.","Strong Rep. 2004",9,"FairleighDickinsonUniversity",6
