Dem_poll,Rep_poll,Undecided,sample_size,mean_days_to_election,start_days_to_election,end_days_to_election,state,year,state_year,pollster,state_year_id,year_id,result_margin6,rmargin_year,rmargin_year_id,pollster_grp,pollster_id,pid,Dem_vote,Rep_vote,poll_error
46,46,5,400,NA,NA,34,michigan,2004,michigan_2004,Rasmussen,116,1,Close margin,Close margin 2004,1,Rasmussen,25,1562,51.23,47.81,0.017265751211631597
48,42,9,801,NA,NA,35,michigan,2004,michigan_2004,StrategicVision,116,1,Close margin,Close margin 2004,1,StrategicVision,30,1563,51.23,47.81,-0.01606758212170173
52,44,3,1078,NA,NA,3,minnesota,2004,minnesota_2004,Gallup,117,1,Close margin,Close margin 2004,1,Gallup,7,1564,51.09,47.61,-0.024037487335359653
47,48,4,625,NA,NA,4,minnesota,2004,minnesota_2004,MasonDixon,117,1,Close margin,Close margin 2004,1,MasonDixon,17,1565,51.09,47.61,0.02289233722604389
47,49,3,801,NA,NA,7,minnesota,2004,minnesota_2004,StrategicVision,117,1,Close margin,Close margin 2004,1,StrategicVision,30,1566,51.09,47.61,0.028045845997973662
44,47,4,690,NA,NA,7,minnesota,2004,minnesota_2004,HumphreyInstitute,117,1,Close margin,Close margin 2004,1,0_None,1,1567,51.09,47.61,0.03411269581482357
48,48,3,801,NA,NA,13,minnesota,2004,minnesota_2004,StrategicVision,117,1,Close margin,Close margin 2004,1,StrategicVision,30,1568,51.09,47.61,0.017629179331307032
45,47,6,625,NA,NA,15,minnesota,2004,minnesota_2004,MasonDixon,117,1,Close margin,Close margin 2004,1,MasonDixon,17,1569,51.09,47.61,0.028498744548698385
47,47,4,772,NA,NA,16,minnesota,2004,minnesota_2004,Rasmussen,117,1,Close margin,Close margin 2004,1,Rasmussen,25,1570,51.09,47.61,0.017629179331307032
47,45,7,801,NA,NA,19,minnesota,2004,minnesota_2004,StrategicVision,117,1,Close margin,Close margin 2004,1,StrategicVision,30,1571,51.09,47.61,0.006759614113915735
47,46,6,801,NA,NA,35,minnesota,2004,minnesota_2004,StrategicVision,117,1,Close margin,Close margin 2004,1,StrategicVision,30,1572,51.09,47.61,0.012252835245285532
47,52,1,694,NA,NA,2,missouri,2004,missouri_2004,SurveyUSA,118,1,Strong Dem.,Strong Dem. 2004,5,SurveyUSA,33,1573,46.1,53.3,-0.010964778570412226
44,49,6,625,NA,NA,4,missouri,2004,missouri_2004,MasonDixon,118,1,Strong Dem.,Strong Dem. 2004,5,MasonDixon,17,1574,46.1,53.3,-0.009335583392830027
45,52,1,680,NA,NA,8,missouri,2004,missouri_2004,SurveyUSA,118,1,Strong Dem.,Strong Dem. 2004,5,SurveyUSA,33,1575,46.1,53.3,-1.3482959613342338e-4
45,48,7,800,NA,NA,9,missouri,2004,missouri_2004,Research2000,118,1,Strong Dem.,Strong Dem. 2004,5,Research2000,27,1576,46.1,53.3,-0.020088271564873028
45,50,3,400,NA,NA,13,missouri,2004,missouri_2004,Rasmussen,118,1,Strong Dem.,Strong Dem. 2004,5,Rasmussen,25,1577,46.1,53.3,-0.009901514349253349
45,51,2,670,NA,NA,15,missouri,2004,missouri_2004,SurveyUSA,118,1,Strong Dem.,Strong Dem. 2004,5,SurveyUSA,33,1578,46.1,53.3,-0.00496730382293753
44,49,7,625,NA,NA,17,missouri,2004,missouri_2004,MasonDixon,118,1,Strong Dem.,Strong Dem. 2004,5,MasonDixon,17,1579,46.1,53.3,-0.009335583392830027
45,51,2,400,NA,NA,28,missouri,2004,missouri_2004,Rasmussen,118,1,Strong Dem.,Strong Dem. 2004,5,Rasmussen,25,1580,46.1,53.3,-0.00496730382293753
47,49,4,683,NA,NA,29,missouri,2004,missouri_2004,SurveyUSA,118,1,Strong Dem.,Strong Dem. 2004,5,SurveyUSA,33,1581,46.1,53.3,-0.0258006371562709
44,50,5,625,NA,NA,4,nevada,2004,nevada_2004,MasonDixon,119,1,Close margin,Close margin 2004,1,MasonDixon,17,1582,47.88,50.47,0.01874763383054434
49,49,1,535,NA,NA,4,nevada,2004,nevada_2004,SurveyUSA,119,1,Close margin,Close margin 2004,1,SurveyUSA,33,1583,47.88,50.47,-0.013167259786476926
47,49,1,500,NA,NA,10,nevada,2004,nevada_2004,Rasmussen,119,1,Close margin,Close margin 2004,1,Rasmussen,25,1584,47.88,50.47,-0.002750593119810296
47,49,2,600,NA,NA,12,nevada,2004,nevada_2004,Research2000,119,1,Close margin,Close margin 2004,1,Research2000,27,1585,47.88,50.47,-0.002750593119810296
45,52,1,585,NA,NA,15,nevada,2004,nevada_2004,SurveyUSA,119,1,Close margin,Close margin 2004,1,SurveyUSA,33,1586,47.88,50.47,0.02291521444032718
42,52,5,625,NA,NA,17,nevada,2004,nevada_2004,MasonDixon,119,1,Close margin,Close margin 2004,1,MasonDixon,17,1587,47.88,50.47,0.04002422957522522
46,50,2,625,NA,NA,30,nevada,2004,nevada_2004,SurveyUSA,119,1,Close margin,Close margin 2004,1,SurveyUSA,33,1588,47.88,50.47,0.0076660735468564445
49,48,1,963,NA,NA,1,new-hampshire,2004,new-hampshire_2004,UniversityofNewHampshire,120,1,Close margin,Close margin 2004,1,UniversityofNewHampshire,35,1589,50.24,48.87,0.0017568732856443336
47,47,4,600,NA,NA,3,new-hampshire,2004,new-hampshire_2004,ARG,120,1,Close margin,Close margin 2004,1,ARG,3,1590,50.24,48.87,0.006911512460902047
47,46,5,625,NA,NA,4,new-hampshire,2004,new-hampshire_2004,MasonDixon,120,1,Close margin,Close margin 2004,1,MasonDixon,17,1591,50.24,48.87,0.0015351683748805467
49,46,3,600,NA,NA,5,new-hampshire,2004,new-hampshire_2004,Research2000,120,1,Close margin,Close margin 2004,1,Research2000,27,1592,50.24,48.87,-0.008877961223308473
50,41,8,453,NA,NA,12,new-hampshire,2004,new-hampshire_2004,FranklinPierce,120,1,Close margin,Close margin 2004,1,0_None,1,1593,50.24,48.87,-0.042539036989647394
49,47,3,500,NA,NA,15,new-hampshire,2004,new-hampshire_2004,Rasmussen,120,1,Close margin,Close margin 2004,1,Rasmussen,25,1594,50.24,48.87,-0.003505154205764638
46,47,6,600,NA,NA,15,new-hampshire,2004,new-hampshire_2004,ARG,120,1,Close margin,Close margin 2004,1,ARG,3,1595,50.24,48.87,0.012287856546923548
46,41,12,400,NA,NA,16,new-hampshire,2004,new-hampshire_2004,SuffolkUniversity,120,1,Close margin,Close margin 2004,1,SuffolkUniversity,31,1596,50.24,48.87,-0.02182411972300602
45,48,7,625,NA,NA,17,new-hampshire,2004,new-hampshire_2004,MasonDixon,120,1,Close margin,Close margin 2004,1,MasonDixon,17,1597,50.24,48.87,0.02304054471896655
49,45,4,600,NA,NA,19,new-hampshire,2004,new-hampshire_2004,Research2000,120,1,Close margin,Close margin 2004,1,Research2000,27,1598,50.24,48.87,-0.014365083283778779
47,47,5,600,NA,NA,28,new-hampshire,2004,new-hampshire_2004,ARG,120,1,Close margin,Close margin 2004,1,ARG,3,1599,50.24,48.87,0.006911512460902047
49,42,8,617,NA,NA,29,new-hampshire,2004,new-hampshire_2004,FranklinPierce,120,1,Close margin,Close margin 2004,1,0_None,1,1600,50.24,48.87,-0.03155002600063639
45,50,5,579,NA,NA,30,new-hampshire,2004,new-hampshire_2004,UniversityofNewHampshire,120,1,Close margin,Close margin 2004,1,UniversityofNewHampshire,35,1601,50.24,48.87,0.03322730193458623
48,43,6,984,NA,NA,2,new-jersey,2004,new-jersey_2004,Quinnipiac,121,1,Strong Rep.,Strong Rep. 2004,9,Quinnipiac,24,1602,52.92,46.23,0.006264235008561825
53,41,4,400,NA,NA,3,new-jersey,2004,new-jersey_2004,Rasmussen,121,1,Strong Rep.,Strong Rep. 2004,9,Rasmussen,25,1603,52.92,46.23,-0.030093024752953224
45,41,12,740,NA,NA,4,new-jersey,2004,new-jersey_2004,EagletonRutgers,121,1,Strong Rep.,Strong Rep. 2004,9,0_None,1,1604,52.92,46.23,0.010480948527600953
54,42,1,794,NA,NA,4,new-jersey,2004,new-jersey_2004,SurveyUSA,121,1,Strong Rep.,Strong Rep. 2004,9,SurveyUSA,33,1605,52.92,46.23,-0.02876323751891069
47,40,11,549,NA,NA,5,new-jersey,2004,new-jersey_2004,FairleighDickinsonUniversity,121,1,Strong Rep.,Strong Rep. 2004,9,FairleighDickinsonUniversity,6,1606,52.92,46.23,-0.00649312257638196
44,44,11,801,NA,NA,7,new-jersey,2004,new-jersey_2004,StrategicVision,121,1,Strong Rep.,Strong Rep. 2004,9,StrategicVision,30,1607,52.92,46.23,0.03373676248108931
46,46,7,852,NA,NA,8,new-jersey,2004,new-jersey_2004,Quinnipiac,121,1,Strong Rep.,Strong Rep. 2004,9,Quinnipiac,24,1608,52.92,46.23,0.03373676248108931
49,41,9,503,NA,NA,12,new-jersey,2004,new-jersey_2004,FairleighDickinsonUniversity,121,1,Strong Rep.,Strong Rep. 2004,9,FairleighDickinsonUniversity,6,1609,52.92,46.23,-0.010707681963355142
51,43,2,703,NA,NA,15,new-jersey,2004,new-jersey_2004,SurveyUSA,121,1,Strong Rep.,Strong Rep. 2004,9,SurveyUSA,33,1610,52.92,46.23,-0.008816429008272397
48,38,11,661,NA,NA,16,new-jersey,2004,new-jersey_2004,EagletonRutgers,121,1,Strong Rep.,Strong Rep. 2004,9,0_None,1,1611,52.92,46.23,-0.024402772402631612
49,45,4,786,NA,NA,16,new-jersey,2004,new-jersey_2004,Quinnipiac,121,1,Strong Rep.,Strong Rep. 2004,9,Quinnipiac,24,1612,52.92,46.23,0.012460166736408484
48,43,8,500,NA,NA,22,new-jersey,2004,new-jersey_2004,FairleighDickinsonUniversity,121,1,Strong Rep.,Strong Rep. 2004,9,FairleighDickinsonUniversity,6,1613,52.92,46.23,0.006264235008561825
46,41,11,801,NA,NA,22,new-jersey,2004,new-jersey_2004,StrategicVision,121,1,Strong Rep.,Strong Rep. 2004,9,StrategicVision,30,1614,52.92,46.23,0.005001130297181244
53,44,4,400,NA,NA,23,new-jersey,2004,new-jersey_2004,Rasmussen,121,1,Strong Rep.,Strong Rep. 2004,9,Rasmussen,25,1615,52.92,46.23,-0.012654990096230279
47,41,10,576,NA,NA,27,new-jersey,2004,new-jersey_2004,EagletonRutgers,121,1,Strong Rep.,Strong Rep. 2004,9,0_None,1,1616,52.92,46.23,-3.541466098198054e-4
49,41,8,500,NA,NA,27,new-jersey,2004,new-jersey_2004,FairleighDickinsonUniversity,121,1,Strong Rep.,Strong Rep. 2004,9,FairleighDickinsonUniversity,6,1617,52.92,46.23,-0.010707681963355142
49,46,4,819,NA,NA,29,new-jersey,2004,new-jersey_2004,Quinnipiac,121,1,Strong Rep.,Strong Rep. 2004,9,Quinnipiac,24,1618,52.92,46.23,0.01794728879687879
50,45,3,696,NA,NA,30,new-jersey,2004,new-jersey_2004,SurveyUSA,121,1,Strong Rep.,Strong Rep. 2004,9,SurveyUSA,33,1619,52.92,46.23,0.007420973007405074
50,42,6,502,NA,NA,32,new-jersey,2004,new-jersey_2004,Research2000,121,1,Strong Rep.,Strong Rep. 2004,9,Research2000,27,1620,52.92,46.23,-0.009741498388475933
45,44,10,489,NA,NA,35,new-jersey,2004,new-jersey_2004,FairleighDickinsonUniversity,121,1,Strong Rep.,Strong Rep. 2004,9,FairleighDickinsonUniversity,6,1621,52.92,46.23,0.02811878495299941
48,47,4,600,NA,NA,3,new-mexico,2004,new-mexico_2004,ARG,122,1,Close margin,Close margin 2004,1,ARG,3,1622,49.05,49.84,-0.009257495037016228
45,49,5,625,NA,NA,4,new-mexico,2004,new-mexico_2004,MasonDixon,122,1,Close margin,Close margin 2004,1,MasonDixon,17,1623,49.05,49.84,0.017282258602401512
44,47,7,1140,NA,NA,4,new-mexico,2004,new-mexico_2004,Research&PollingInc,122,1,Close margin,Close margin 2004,1,0_None,1,1624,49.05,49.84,0.012489179341237167
44,48,5,500,NA,NA,7,new-mexico,2004,new-mexico_2004,Rasmussen,122,1,Close margin,Close margin 2004,1,Rasmussen,25,1625,49.05,49.84,0.017744793292503225
44,49,6,625,NA,NA,15,new-mexico,2004,new-mexico_2004,MasonDixon,122,1,Close margin,Close margin 2004,1,MasonDixon,17,1626,49.05,49.84,0.022887383287828134
48,46,5,600,NA,NA,15,new-mexico,2004,new-mexico_2004,ARG,122,1,Close margin,Close margin 2004,1,ARG,3,1627,49.05,49.84,-0.01463263501461981
47,50,1,673,NA,NA,27,new-mexico,2004,new-mexico_2004,Gallup,122,1,Close margin,Close margin 2004,1,Gallup,7,1628,49.05,49.84,0.011469580383493772
46,43,8,872,NA,NA,29,new-mexico,2004,new-mexico_2004,Research&PollingInc,122,1,Close margin,Close margin 2004,1,0_None,1,1629,49.05,49.84,-0.020848269726549018
45,53,1,620,NA,NA,2,north-carolina,2004,north-carolina_2004,SurveyUSA,123,1,Strong Dem.,Strong Dem. 2004,5,SurveyUSA,33,1630,43.58,56.02,-0.02163347266617488
45,51,4,600,NA,NA,7,north-carolina,2004,north-carolina_2004,Research2000,123,1,Strong Dem.,Strong Dem. 2004,5,Research2000,27,1631,43.58,56.02,-0.03119979919678717
43,52,4,625,NA,NA,7,north-carolina,2004,north-carolina_2004,MasonDixon,123,1,Strong Dem.,Strong Dem. 2004,5,MasonDixon,17,1632,43.58,56.02,-0.015081378144155555
44,54,1,694,NA,NA,9,north-carolina,2004,north-carolina_2004,SurveyUSA,123,1,Strong Dem.,Strong Dem. 2004,5,SurveyUSA,33,1633,43.58,56.02,-0.011429391033521918
43,51,5,625,NA,NA,14,north-carolina,2004,north-carolina_2004,MasonDixon,123,1,Strong Dem.,Strong Dem. 2004,5,MasonDixon,17,1634,43.58,56.02,-0.019896607707425518
47,50,2,627,NA,NA,16,north-carolina,2004,north-carolina_2004,SurveyUSA,123,1,Strong Dem.,Strong Dem. 2004,5,SurveyUSA,33,1635,43.58,56.02,-0.04698588167101403
45,52,3,628,NA,NA,29,north-carolina,2004,north-carolina_2004,SurveyUSA,123,1,Strong Dem.,Strong Dem. 2004,5,SurveyUSA,33,1636,43.58,56.02,-0.026367324969983064
42,54,3,500,NA,NA,34,north-carolina,2004,north-carolina_2004,Rasmussen,123,1,Strong Dem.,Strong Dem. 2004,5,Rasmussen,25,1637,43.58,56.02,5.0200803212829825e-5
43,52,4,625,NA,NA,35,north-carolina,2004,north-carolina_2004,MasonDixon,123,1,Strong Dem.,Strong Dem. 2004,5,MasonDixon,17,1638,43.58,56.02,-0.015081378144155555
47,49,2,816,NA,NA,2,ohio,2004,ohio_2004,SurveyUSA,124,1,Close margin,Close margin 2004,1,SurveyUSA,33,1639,48.71,50.81,-1.33976420150006e-4
50,46,4,1111,NA,NA,2,ohio,2004,ohio_2004,Gallup,124,1,Close margin,Close margin 2004,1,Gallup,7,1640,48.71,50.81,-0.03138397642014995
46,48,5,625,NA,NA,4,ohio,2004,ohio_2004,MasonDixon,124,1,Close margin,Close margin 2004,1,MasonDixon,17,1641,48.71,50.81,8.765478552374972e-5
45,48,5,1500,NA,NA,5,ohio,2004,ohio_2004,MasonDixon,124,1,Close margin,Close margin 2004,1,MasonDixon,17,1642,48.71,50.81,0.005578389171247866
47,48,5,801,NA,NA,6,ohio,2004,ohio_2004,StrategicVision,124,1,Close margin,Close margin 2004,1,StrategicVision,30,1643,48.71,50.81,-0.005287485192079777
50,44,6,585,NA,NA,7,ohio,2004,ohio_2004,LATimes,124,1,Close margin,Close margin 2004,1,LATimes,14,1644,48.71,50.81,-0.0424655367038379
50,47,2,831,NA,NA,8,ohio,2004,ohio_2004,SurveyUSA,124,1,Close margin,Close margin 2004,1,SurveyUSA,33,1645,48.71,50.81,-0.026014560612589832
46,50,2,565,NA,NA,8,ohio,2004,ohio_2004,Rasmussen,124,1,Close margin,Close margin 2004,1,Rasmussen,25,1646,48.71,50.81,0.010282690246516735
49,47,4,600,NA,NA,8,ohio,2004,ohio_2004,ARG,124,1,Close margin,Close margin 2004,1,ARG,3,1647,48.71,50.81,-0.02096730975348332
46,48,6,801,NA,NA,13,ohio,2004,ohio_2004,StrategicVision,124,1,Close margin,Close margin 2004,1,StrategicVision,30,1648,48.71,50.81,8.765478552374972e-5
48,47,4,706,NA,NA,13,ohio,2004,ohio_2004,Gallup,124,1,Close margin,Close margin 2004,1,Gallup,7,1649,48.71,50.81,-0.015813800981553494
49,47,1,698,NA,NA,15,ohio,2004,ohio_2004,SurveyUSA,124,1,Close margin,Close margin 2004,1,SurveyUSA,33,1650,48.71,50.81,-0.02096730975348332
47,47,2,537,NA,NA,15,ohio,2004,ohio_2004,Rasmussen,124,1,Close margin,Close margin 2004,1,Rasmussen,25,1651,48.71,50.81,-0.010550643086816636
48,46,5,757,NA,NA,16,ohio,2004,ohio_2004,UniversityofCincinnati,124,1,Close margin,Close margin 2004,1,UniversityofCincinnati,34,1652,48.71,50.81,-0.021188940959157077
45,46,8,625,NA,NA,17,ohio,2004,ohio_2004,MasonDixon,124,1,Close margin,Close margin 2004,1,MasonDixon,17,1653,48.71,50.81,-0.005056137592311161
47,49,3,564,NA,NA,20,ohio,2004,ohio_2004,Rasmussen,124,1,Close margin,Close margin 2004,1,Rasmussen,25,1654,48.71,50.81,-1.33976420150006e-4
45,51,4,801,NA,NA,22,ohio,2004,ohio_2004,StrategicVision,124,1,Close margin,Close margin 2004,1,StrategicVision,30,1655,48.71,50.81,0.020699356913183364
48,47,4,600,NA,NA,27,ohio,2004,ohio_2004,ARG,124,1,Close margin,Close margin 2004,1,ARG,3,1656,48.71,50.81,-0.015813800981553494
49,48,2,761,NA,NA,29,ohio,2004,ohio_2004,SurveyUSA,124,1,Close margin,Close margin 2004,1,SurveyUSA,33,1657,48.71,50.81,-0.01570528226207435
47,48,3,597,NA,NA,31,ohio,2004,ohio_2004,Rasmussen,124,1,Close margin,Close margin 2004,1,Rasmussen,25,1658,48.71,50.81,-0.005287485192079777
34,64,1,662,NA,NA,3,oklahoma,2004,oklahoma_2004,SurveyUSA,125,1,Strong Dem.,Strong Dem. 2004,5,SurveyUSA,33,1659,34.43,65.57,-0.0026387755102040833
28,61,11,500,NA,NA,9,oklahoma,2004,oklahoma_2004,WilsonResearchStrategies,125,1,Strong Dem.,Strong Dem. 2004,5,0_None,1,1660,34.43,65.57,0.02969325842696635
34,64,1,627,NA,NA,13,oklahoma,2004,oklahoma_2004,SurveyUSA,125,1,Strong Dem.,Strong Dem. 2004,5,SurveyUSA,33,1661,34.43,65.57,-0.0026387755102040833
31,61,7,500,NA,NA,16,oklahoma,2004,oklahoma_2004,WilsonResearchStrategies,125,1,Strong Dem.,Strong Dem. 2004,5,0_None,1,1662,34.43,65.57,0.007343478260869563
38,50,12,500,NA,NA,23,oklahoma,2004,oklahoma_2004,WilsonResearchStrategies,125,1,Strong Dem.,Strong Dem. 2004,5,0_None,1,1663,34.43,65.57,-0.08751818181818172
33,63,2,613,NA,NA,27,oklahoma,2004,oklahoma_2004,SurveyUSA,125,1,Strong Dem.,Strong Dem. 2004,5,SurveyUSA,33,1664,34.43,65.57,5.500000000000504e-4
30,64,3,500,NA,NA,34,oklahoma,2004,oklahoma_2004,Rasmussen,125,1,Strong Dem.,Strong Dem. 2004,5,Rasmussen,25,1665,34.43,65.57,0.025151063829787268
50,44,5,625,NA,NA,4,oregon,2004,oregon_2004,MasonDixon,126,1,Close margin,Close margin 2004,1,MasonDixon,17,1666,51.35,47.19,-0.010806714197496237
49,43,8,608,NA,NA,6,oregon,2004,oregon_2004,"Davis,Hibbitts&Midghall",126,1,Close margin,Close margin 2004,1,0_None,1,1667,51.35,47.19,-0.01150051623264886
50,47,1,687,NA,NA,6,oregon,2004,oregon_2004,SurveyUSA,126,1,Close margin,Close margin 2004,1,SurveyUSA,33,1668,51.35,47.19,0.005644261893751834
50,46,4,600,NA,NA,6,oregon,2004,oregon_2004,ARG,126,1,Close margin,Close margin 2004,1,ARG,3,1669,51.35,47.19,2.748460861917157e-4
49,43,5,600,NA,NA,12,oregon,2004,oregon_2004,Research2000,126,1,Close margin,Close margin 2004,1,Research2000,27,1670,51.35,47.19,-0.01150051623264886
52,45,2,500,NA,NA,14,oregon,2004,oregon_2004,Rasmussen,126,1,Close margin,Close margin 2004,1,Rasmussen,25,1671,51.35,47.19,-0.014974294807279076
53,45,2,700,NA,NA,15,oregon,2004,oregon_2004,Gallup,126,1,Close margin,Close margin 2004,1,Gallup,7,1672,51.35,47.19,-0.019708147111087204
47,46,7,625,NA,NA,15,oregon,2004,oregon_2004,MasonDixon,126,1,Close margin,Close margin 2004,1,MasonDixon,17,1673,51.35,47.19,0.01573183533350353
50,44,3,600,NA,NA,19,oregon,2004,oregon_2004,Research2000,126,1,Close margin,Close margin 2004,1,Research2000,27,1674,51.35,47.19,-0.010806714197496237
43,48,4,400,NA,NA,20,oregon,2004,oregon_2004,RileyResearch,126,1,Close margin,Close margin 2004,1,0_None,1,1675,51.35,47.19,0.048580706892052516
49,44,5,600,NA,NA,21,oregon,2004,oregon_2004,ARG,126,1,Close margin,Close margin 2004,1,ARG,3,1676,51.35,47.19,-0.0057735410105824725
53,44,2,628,NA,NA,22,oregon,2004,oregon_2004,SurveyUSA,126,1,Close margin,Close margin 2004,1,SurveyUSA,33,1677,51.35,47.19,-0.02528357315779456
45,43,11,624,NA,NA,34,oregon,2004,oregon_2004,"Davis,Hibbitts&Midghall",126,1,Close margin,Close margin 2004,1,0_None,1,1678,51.35,47.19,0.009744543055888677
49,48,2,657,NA,NA,1,pennsylvania,2004,pennsylvania_2004,SurveyUSA,127,1,Close margin,Close margin 2004,1,SurveyUSA,33,1679,50.92,48.42,0.007428408942318276
47,47,6,1022,NA,NA,2,pennsylvania,2004,pennsylvania_2004,Quinnipiac,127,1,Close margin,Close margin 2004,1,Quinnipiac,24,1680,50.92,48.42,0.01258304811757599
46,50,4,1082,NA,NA,2,pennsylvania,2004,pennsylvania_2004,Gallup,127,1,Close margin,Close margin 2004,1,Gallup,7,1681,50.92,48.42,0.03341638145090936
48,46,6,625,NA,NA,4,pennsylvania,2004,pennsylvania_2004,MasonDixon,127,1,Close margin,Close margin 2004,1,MasonDixon,17,1682,50.92,48.42,0.0019447502452355492
48,48,4,801,NA,NA,6,pennsylvania,2004,pennsylvania_2004,StrategicVision,127,1,Close margin,Close margin 2004,1,StrategicVision,30,1683,50.92,48.42,0.01258304811757599
50,45,3,684,NA,NA,6,pennsylvania,2004,pennsylvania_2004,WestChesterUniversity,127,1,Close margin,Close margin 2004,1,0_None,1,1684,50.92,48.42,-0.013732741356108247
47,49,4,909,NA,NA,7,pennsylvania,2004,pennsylvania_2004,Quinnipiac,127,1,Close margin,Close margin 2004,1,Quinnipiac,24,1685,50.92,48.42,0.02299971478424262
50,47,3,670,NA,NA,7,pennsylvania,2004,pennsylvania_2004,Gallup,127,1,Close margin,Close margin 2004,1,Gallup,7,1686,50.92,48.42,-0.0028808694081972064
48,48,4,568,NA,NA,7,pennsylvania,2004,pennsylvania_2004,LATimes,127,1,Close margin,Close margin 2004,1,LATimes,14,1687,50.92,48.42,0.01258304811757599
53,45,1,803,NA,NA,8,pennsylvania,2004,pennsylvania_2004,SurveyUSA,127,1,Close margin,Close margin 2004,1,SurveyUSA,33,1688,50.92,48.42,-0.028233278413036245
50,47,3,600,NA,NA,8,pennsylvania,2004,pennsylvania_2004,ARG,127,1,Close margin,Close margin 2004,1,ARG,3,1689,50.92,48.42,-0.0028808694081972064
49,44,7,622,NA,NA,10,pennsylvania,2004,pennsylvania_2004,FranklinandMarshallCollege,127,1,Close margin,Close margin 2004,1,0_None,1,1690,50.92,48.42,-0.014298672312531513
49,46,4,424,NA,NA,10,pennsylvania,2004,pennsylvania_2004,Rasmussen,127,1,Close margin,Close margin 2004,1,Rasmussen,25,1691,50.92,48.42,-0.00320642556663453
48,46,5,787,NA,NA,12,pennsylvania,2004,pennsylvania_2004,MuhlenbergCollege,127,1,Close margin,Close margin 2004,1,MuhlenbergCollege,20,1692,50.92,48.42,0.0019447502452355492
51,46,4,841,NA,NA,13,pennsylvania,2004,pennsylvania_2004,Quinnipiac,127,1,Close margin,Close margin 2004,1,Quinnipiac,24,1693,50.92,48.42,-0.01319014775871269
47,46,7,801,NA,NA,14,pennsylvania,2004,pennsylvania_2004,StrategicVision,127,1,Close margin,Close margin 2004,1,StrategicVision,30,1694,50.92,48.42,0.0072067040315544895
46,45,8,625,NA,NA,15,pennsylvania,2004,pennsylvania_2004,MasonDixon,127,1,Close margin,Close margin 2004,1,MasonDixon,17,1695,50.92,48.42,0.007088542623070515
51,45,2,619,NA,NA,16,pennsylvania,2004,pennsylvania_2004,SurveyUSA,127,1,Close margin,Close margin 2004,1,SurveyUSA,33,1696,50.92,48.42,-0.01866695188242401
47,46,4,578,NA,NA,21,pennsylvania,2004,pennsylvania_2004,Rasmussen,127,1,Close margin,Close margin 2004,1,Rasmussen,25,1697,50.92,48.42,0.0072067040315544895
46,46,8,801,NA,NA,22,pennsylvania,2004,pennsylvania_2004,StrategicVision,127,1,Close margin,Close margin 2004,1,StrategicVision,30,1698,50.92,48.42,0.01258304811757599
49,47,4,1343,NA,NA,22,pennsylvania,2004,pennsylvania_2004,Quinnipiac,127,1,Close margin,Close margin 2004,1,Quinnipiac,24,1699,50.92,48.42,0.002166381450909305
48,46,5,600,NA,NA,27,pennsylvania,2004,pennsylvania_2004,ARG,127,1,Close margin,Close margin 2004,1,ARG,3,1700,50.92,48.42,0.0019447502452355492
49,47,2,776,NA,NA,28,pennsylvania,2004,pennsylvania_2004,SurveyUSA,127,1,Close margin,Close margin 2004,1,SurveyUSA,33,1701,50.92,48.42,0.002166381450909305
50,43,6,600,NA,NA,29,pennsylvania,2004,pennsylvania_2004,WestChesterUniversity,127,1,Close margin,Close margin 2004,1,0_None,1,1702,50.92,48.42,-0.02505136048457457
48,41,8,594,NA,NA,29,pennsylvania,2004,pennsylvania_2004,FranklinandMarshallCollege,127,1,Close margin,Close margin 2004,1,0_None,1,1703,50.92,48.42,-0.02674279457905321
47,47,4,578,NA,NA,32,pennsylvania,2004,pennsylvania_2004,Rasmussen,127,1,Close margin,Close margin 2004,1,Rasmussen,25,1704,50.92,48.42,0.01258304811757599
45,48,6,801,NA,NA,34,pennsylvania,2004,pennsylvania_2004,StrategicVision,127,1,Close margin,Close margin 2004,1,StrategicVision,30,1705,50.92,48.42,0.028712080375640492
51,47,1,622,NA,NA,2,washington,2004,washington_2004,SurveyUSA,128,1,Strong Rep.,Strong Rep. 2004,9,SurveyUSA,33,1706,52.77,45.6,0.01603587455110128
50,44,4,801,NA,NA,7,washington,2004,washington_2004,StrategicVision,128,1,Strong Rep.,Strong Rep. 2004,9,StrategicVision,30,1707,52.77,45.6,0.004529144199386159
50,45,4,800,NA,NA,7,washington,2004,washington_2004,MasonDixon,128,1,Strong Rep.,Strong Rep. 2004,9,MasonDixon,17,1708,52.77,45.6,0.01012824834272319
51,45,1,618,NA,NA,8,washington,2004,washington_2004,SurveyUSA,128,1,Strong Rep.,Strong Rep. 2004,9,SurveyUSA,33,1709,52.77,45.6,0.005194037816407426
52,44,2,400,NA,NA,14,washington,2004,washington_2004,Rasmussen,128,1,Strong Rep.,Strong Rep. 2004,9,Rasmussen,25,1710,52.77,45.6,-0.005222628850259259
52,45,2,634,NA,NA,16,washington,2004,washington_2004,SurveyUSA,128,1,Strong Rep.,Strong Rep. 2004,9,SurveyUSA,33,1711,52.77,45.6,3.615635896033198e-4
49,44,5,801,NA,NA,27,washington,2004,washington_2004,StrategicVision,128,1,Strong Rep.,Strong Rep. 2004,9,StrategicVision,30,1712,52.77,45.6,0.009562317386299923
54,43,2,640,NA,NA,29,washington,2004,washington_2004,SurveyUSA,128,1,Strong Rep.,Strong Rep. 2004,9,SurveyUSA,33,1713,52.77,45.6,-0.020256993111427646
